file_path,transcription
data/Cleaned_Audio_Files/(007) Kiara/cat02_entry019_spk007.wav,Aku man. Metung yang simpleng bage ban plato ing respetu. Parati ku la namang kukomustan reng pengari da reng kakaluguran ku neng mamasyal ku karela.
data/Cleaned_Audio_Files/(007) Kiara/cat02_entry020_spk007.wav,Masaya kung makitalamitam keka. Malaus ka keti king balayan!
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry001_spk007.wav,"Ing pamilya ku malapit kami king metung at metung. Agyang atin kami ngan gagawan, siguraduan ming atin kaming oras ban abe-abe kaming mangan apunan."
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry002_spk007.wav,"Ikami mu naman. Agyang makananu ya kagulu ing aldo, lukluk kami ngan at mangamanu kabang mamangan apunan."
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry003_spk007.wav,"Atin kung adwang kapatad a lalaki at metung a babai, mipapate kami misan dapot potang atin linwal a seryusung bage, saupan mi ya ing balang metung."
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry004_spk007.wav,"Gyang aku. Atin kung atlung kapatad at mipapate kami misan. Dapot nung ating importanti, parati kaming atyu para keng balang metung."
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry005_spk007.wav,"At deng pengari ku, miyasawa nalang dakal a banwa at angga man ngeni mikalugud la pa. Mag-movie date la pa rin."
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry006_spk007.wav,"Para kaku, ing weekend ing paborito ku. Papasyalan mi la reng apu ku, at mitipun la reng buung pamilya mi. Menasa atin pamangan, tula, ampon kwentuan."
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry007_spk007.wav,"Oh, parehu tamu! Deng pamitipun mi masigla dapot masaya. Deng mapilan kareng makatulang istorya lulwal la kanita."
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry008_spk007.wav,Ala nang masanting pa nung ganakan itang panaung milabas at mipapangayli keng mabilug a bengi.
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry009_spk007.wav,"Meragul kung malapit kareng pisan ku. Kalupa ming mikakapatad a mipamuklat sikretu, mamialung, at miyabe-abe pagselebran ing aldo ning kebaitan."
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry010_spk007.wav,Ikami naman mu makanyan kami. Deng pinsan ku ampong aku atin kaming pamiyabe a anting  mikakaluguran kami kesa keng kamag-anak.
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry011_spk007.wav,"Neng atin kung panamdaman a malungkut o e ku siguradu, pupuntalan ke i ima ku. Ing kayang payul parati yang makasaup kanaku ban sumanting ing pakiramdam ku."
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry012_spk007.wav,Gyang aku. Deng amanu nang ima ku parati lang kailangan kung damdaman. Balamu balu na.
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry013_spk007.wav,Parati ming sisikapan a makipag-ugnayan kareng kamag-anak a marayu. Agyang makuyad mung awus dakal ya kabaldugan.
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry014_spk007.wav,Masanting a galo ita. Maralas kaming makipag-video call ban manatili ing pamiyabe mi.
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry015_spk007.wav,I tatang ku metung ya kareng role model ku. Dakal ya tiru kaku tungkul keng pamagsumikap at pamagkumbaba.
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry016_spk007.wav,"Ing kanaku mu rin. Deng aral na keng bie menatili la kaku, lalu na patungkul ban maging maganaka ampon responsabli."
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry017_spk007.wav,"Potang sobrang stress ku, ing atsi ku maralas nang apansinan. E ya mu magsalita, gawa naku mung tsa o nanu man."
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry018_spk007.wav,Makanyan ya naman ing koya ku. Tahimik ya mung lukluk king siping ku  nung kailangan ku.
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry019_spk007.wav,"Ing tutu man ing pamilya ku ing meging maragul a parte nung ninu ku ngeni, nung makananu kung pakiyabayan deng aliwa, at nung makananu kung resolban ing problema."
data/Cleaned_Audio_Files/(007) Kiara/cat03_entry020_spk007.wav,"Agyang ali kami maralas mikakasundu, balu ku agyu ku lang asahan."
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry001_spk008.wav,Masala at mapali ing aldo ngeni. Perpektu para keng pamagbisikleta o piknik.
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry002_spk008.wav,"Wa, masanting ing panaun ban lumwal at magsaya."
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry003_spk008.wav,Maralas kung magdalang payung nung mauran ing panaun uling ing biglang uran karaniwan ya mu keng lugar mi.
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry004_spk008.wav,"Neng masikan ing uran, manatili kami mu kilub at manalbe kareng patak ning uran keng bubungan."
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry005_spk008.wav,"Masikan ing angin nabengi, mesira la ding mapilan a sanga ning dutung!"
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry006_spk008.wav,Kekami rin! Deng bulung atyu la keng dalan.
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry007_spk008.wav,"Neng panaun ning kaleldo, ing dikut maging kayumanggi la ampo ing egana-gana maalikabuk la."
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry008_spk008.wav,"Wa, anyang ditak mu ing uran, adyang ing gabun lupa yang mapagal."
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry009_spk008.wav,"Napun, ating bagyu. Atin masikan a duldul ampo kildap keng mabilug a bengi."
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry010_spk008.wav,Balu ku! Ing banua makatakut ya pero metung yang bage a makapagmulala.
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry011_spk008.wav,Buri ku nung makananu yang mas marimla ing angin balang abak.
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry012_spk008.wav,"Lakwas na nung e pa matas ing aldo, presku ya."
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry013_spk008.wav,"King bale, magrecycle kaming bote ampong papel ban makasaup king kapaligiran."
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry014_spk008.wav,I kami man. Deng mangalating bage atin lang maragul a epektu.
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry015_spk008.wav,"Deng tau keni mananam lang dutung neng Labor Day, makasaup ya keng climate change."
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry016_spk008.wav,"Masanting yan. Ing dutung mamiye lang salilungan, a kailangan tamu tagana."
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry017_spk008.wav,Ing polusyun ibat kareng saken ampo pabrika kakatmuan ne ing angin ning makapinsalang gas.
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry018_spk008.wav,Mas malala ya kareng mangaragul a balen. Mas masakit mangisnawa minsan.
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry019_spk008.wav,"Malagad mu ing mamayun keni, pero magsane kaming safety drills."
data/Cleaned_Audio_Files/(008) Gieal/cat04_entry020_spk008.wav,Maralas kaming mamulut basura ban makasaup keng pamaglingap keng kapaligiran.
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry001_spk008.wav,"Balang abak, mamangan kung nasi, pritung ebun, ampo mapaling tsokolati para keng almusal."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry002_spk008.wav,"King pagtuan, maralas kung magdalang bakal ibat king bale kalupa ning arobu ampong gule."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry003_spk008.wav,Aku rin. I ima ku parati yang magsadiang bakal para kaku.
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry004_spk008.wav,"Balang Byernis, ing pamilya ku mamangan kami king paboritu ming pipanganan para makapag-paynawa kayari ni makabang paruminggu."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry005_spk008.wav,"Masaya ya ita. Makanyan mu naman ing gagawan mi, lalu na nung maging stressful ing obra."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry006_spk008.wav,"Kareng espesyal a okasyun, maglutu kaming lechon, pancit, ampong kare-kare."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry007_spk008.wav,"Misan, susubukan ku la deng bayung recipe kalupa ning pasta ampo sushi. Masaya ing mag experiment."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry008_spk008.wav,Gagawan ku naman ita. Bayu ku pa mu abalu nung makananu yang gawan ing ramen.
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry009_spk008.wav,"At potang lulwal kami neng gatpanapun, pane kung pupunta kareng street food kalupa ning fish balls, kwek-kwek, o isaw."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry010_spk008.wav,"Aku man. Mura la, manyaman la, at magpaganaka la kaku keng high school."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry011_spk008.wav,Tiru na kung ma ku nung makananu maglutung sigang. Buri kung kakanan iti neng mauran.
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry012_spk008.wav,Alang maka agwanta keng pali ning silyo ning sigang potang makulimlim ya ing kilwal.
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry013_spk008.wav,Maralas kaming magnipun prutas kalupa da reng mangga ampo sagin anting pagmayumu.
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry014_spk008.wav,"Wa, mag stock kami naman. Metung yang masustansyang alternatibu."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry015_spk008.wav,"Neng sabadu-duminggu, aku ampo reng kapatad ku maglutu kaming cookies ampo cakes. Manyaman ing bawu ning bale."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry016_spk008.wav,"Keng bale mi, maralas kaming maglutu brownies ampo kakanan mi lang bayu ibat keng oven."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry017_spk008.wav,Miminum kung dakal a danum aldo-aldo ban manatili kung masikan.
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry018_spk008.wav,Mayap a gawi yan! Susubukan ku naman pangilagan ing soft drinks.
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry019_spk008.wav,"Maralas kaming pupunta palengki para kareng sagiwang gule, karni, ampo seafood."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry020_spk008.wav,I kami mu rin. Ala nang masanting pa kareng sagiwang sangkap neng maglutu.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry001_spk008.wav,"Balang abak, sake kung dyip papunta eskwela. Parati kung mamako maranun ban pangilagan ing traffic."
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry002_spk008.wav,Diyang aku. Mebyasa kung mako mas maranun o mitauli ku.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry003_spk008.wav,"Megplanu kami keng bakasyon ning pamilya mi anyang milabas a bulan, meg-book kaming flights ampo hotel maranun."
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry004_spk008.wav,Mayap yan! Gewa mi ya naman ita keng milabas a summer. Mekaligtas kami keng dakal a stress.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry005_spk008.wav,Maralas maglakad ku mu papunta keng grocery. Mas mura ya kesa keng magmaneho.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry006_spk008.wav,Oyta ing gagawan ku potang e ku mamalagwa. Masanting mu naman para keng kapaligiran.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry007_spk008.wav,"Neng mauran, i tatang ku ing magdala kanaku keng eskwela uling matalusad la reng dalan"
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry008_spk008.wav,Ing kanakung tatang gagawan na naman ita. Ing pamagkomyut nung e masanting ing panaun neng misan delikadu ya.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry009_spk008.wav,"Nung munta kami kareng aliwang balen, maralas kaming sasake keng tren. Mabilis ya at atin yang masanting a babatyawan."
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry010_spk008.wav,Diyang aku. Buri kung lalawen ing marangle keng awang.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry011_spk008.wav,Magbisikleta ku keng baryu mi. Masaya yang aktibidad at makasaup ya kanaku ban maging aktibo.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry012_spk008.wav,Buri ku naman ing magbisikleta. Iti ing magpakimut kanaku kabang gagawan ku ing bage-bage.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry013_spk008.wav,Maralas kaming maka seatbelt keng saken ampo helmet keng motor.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry014_spk008.wav,"Ing kaligtasan mumuna, parati. Agyang makuyad a pamaglakbe malyari yang maging mapanganib."
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry015_spk008.wav,"Ing pamanyulagpo masaya ya, lalu na keng mumunang besis. Ing pamag batyo keng awang makapagmulala ya."
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry016_spk008.wav,Wa! Makalawe ku mu keng awang inyang mumunang besis kung sinulapo.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry017_spk008.wav,Magagamit la reng tricycle keng pamaglakbe kareng malapit a lugar.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry018_spk008.wav,"Wa, lalu na kareng lugal a limitadu ing transportasyun."
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry019_spk008.wav,"Neng bengi, mabagal kaming magmaneho, makabuklat la reng sulu mi, at manatili kaming alertu."
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry020_spk008.wav,Mas masanting ing ligtas kesa keng magsisi. Ing pamagmaneho neng bengi malyari yang maging masakit.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry001_spk009.wav,Masala at mapali ing aldo ngeni. Perpektu para keng pamagbisikleta o piknik.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry002_spk009.wav,"Wa, masanting ing panaun ban lumwal at magsaya."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry003_spk009.wav,Maralas kung magdalang payung nung mauran ing panaun uling ing biglang uran karaniwan ya mu keng lugar mi.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry004_spk009.wav,"Neng masikan ing uran, manatili kami mu kilub at manalbe kareng patak ning uran keng bubungan."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry005_spk009.wav,"Masikan ing angin nabengi, mesira la ding mapilan a sanga ning dutung!"
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry006_spk009.wav,Kekami rin! Deng bulung atyu la keng dalan.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry007_spk009.wav,"Neng panaun ning kaleldo, ing dikut maging kayumanggi la ampo ing egana-gana maalikabuk la."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry008_spk009.wav,"Wa, anyang ditak mu ing uran, adyang ing gabun lupa yang mapagal."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry009_spk009.wav,"Napun, ating bagyu. Atin masikan a duldul ampo kildap keng mabilug a bengi."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry010_spk009.wav,Balu ku! Ing banua makatakut ya pero metung yang bage a makapagmulala.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry011_spk009.wav,Buri ku nung makananu yang mas marimla ing angin balang abak.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry012_spk009.wav,"Lakwas na nung e pa matas ing aldo, presku ya."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry013_spk009.wav,"King bale, magrecycle kaming bote ampong papel ban makasaup king kapaligiran."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry014_spk009.wav,I kami man. Deng mangalating bage atin lang maragul a epektu.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry015_spk009.wav,"Deng tau keni mananam lang dutung neng Labor Day, makasaup ya keng climate change."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry016_spk009.wav,"Masanting yan. Ing dutung mamiye lang salilungan, a kailangan tamu tagana."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry017_spk009.wav,Ing polusyun ibat kareng saken ampo pabrika kakatmuan ne ing angin ning makapinsalang gas.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry018_spk009.wav,Mas malala ya kareng mangaragul a balen. Mas masakit mangisnawa minsan.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry019_spk009.wav,"Malagad mu ing mamayun keni, pero magsane kaming safety drills."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry020_spk009.wav,Maralas kaming mamulut basura ban makasaup keng pamaglingap keng kapaligiran.
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry001_spk009.wav,"Balang abak, mamangan kung nasi, pritung ebun, ampo mapaling tsokolati para keng almusal."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry002_spk009.wav,"King pagtuan, maralas kung magdalang bakal ibat king bale kalupa ning arobu ampong gule."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry003_spk009.wav,Aku rin. I ima ku parati yang magsadiang bakal para kaku.
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry004_spk009.wav,"Balang Byernis, ing pamilya ku mamangan kami king paboritu ming pipanganan para makapag-paynawa kayari ni makabang paruminggu."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry005_spk009.wav,"Masaya ya ita. Makanyan mu naman ing gagawan mi, lalu na nung maging stressful ing obra."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry006_spk009.wav,"Kareng espesyal a okasyun, maglutu kaming lechon, pancit, ampong kare-kare."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry007_spk009.wav,"Misan, susubukan ku la deng bayung recipe kalupa ning pasta ampo sushi. Masaya ing mag experiment."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry008_spk009.wav,Gagawan ku naman ita. Bayu ku pa mu abalu nung makananu yang gawan ing ramen.
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry009_spk009.wav,"At potang lulwal kami neng gatpanapun, pane kung pupunta kareng street food kalupa ning fish balls, kwek-kwek, o isaw."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry010_spk009.wav,"Aku man. Mura la, manyaman la, at magpaganaka la kaku keng high school."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry011_spk009.wav,Tiru na kung ma ku nung makananu maglutung sigang. Buri kung kakanan iti neng mauran.
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry012_spk009.wav,Alang maka agwanta keng pali ning silyo ning sigang potang makulimlim ya ing kilwal.
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry013_spk009.wav,Maralas kaming magnipun prutas kalupa da reng mangga ampo sagin anting pagmayumu.
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry014_spk009.wav,"Wa, mag stock kami naman. Metung yang masustansyang alternatibu."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry015_spk009.wav,"Neng sabadu-duminggu, aku ampo reng kapatad ku maglutu kaming cookies ampo cakes. Manyaman ing bawu ning bale."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry016_spk009.wav,"Keng bale mi, maralas kaming maglutu brownies ampo kakanan mi lang bayu ibat keng oven."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry017_spk009.wav,Miminum kung dakal a danum aldo-aldo ban manatili kung masikan.
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry018_spk009.wav,Mayap a gawi yan! Susubukan ku naman pangilagan ing soft drinks.
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry019_spk009.wav,"Maralas kaming pupunta palengki para kareng sagiwang gule, karni, ampo seafood."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry020_spk009.wav,I kami mu rin. Ala nang masanting pa kareng sagiwang sangkap neng maglutu.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry001_spk009.wav,"Balang abak, sake kung dyip papunta eskwela. Parati kung mamako maranun ban pangilagan ing traffic."
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry002_spk009.wav,Diyang aku. Mebyasa kung mako mas maranun o mitauli ku.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry003_spk009.wav,"Megplanu kami keng bakasyon ning pamilya mi anyang milabas a bulan, meg-book kaming flights ampo hotel maranun."
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry004_spk009.wav,Mayap yan! Gewa mi ya naman ita keng milabas a summer. Mekaligtas kami keng dakal a stress.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry005_spk009.wav,Maralas maglakad ku mu papunta keng grocery. Mas mura ya kesa keng magmaneho.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry006_spk009.wav,Oyta ing gagawan ku potang e ku mamalagwa. Masanting mu naman para keng kapaligiran.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry007_spk009.wav,"Neng mauran, i tatang ku ing magdala kanaku keng eskwela uling matalusad la reng dalan"
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry008_spk009.wav,Ing kanakung tatang gagawan na naman ita. Ing pamagkomyut nung e masanting ing panaun neng misan delikadu ya.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry009_spk009.wav,"Nung munta kami kareng aliwang balen, maralas kaming sasake keng tren. Mabilis ya at atin yang masanting a babatyawan."
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry010_spk009.wav,Diyang aku. Buri kung lalawen ing marangle keng awang.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry011_spk009.wav,Magbisikleta ku keng baryu mi. Masaya yang aktibidad at makasaup ya kanaku ban maging aktibo.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry012_spk009.wav,Buri ku naman ing magbisikleta. Iti ing magpakimut kanaku kabang gagawan ku ing bage-bage.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry013_spk009.wav,Maralas kaming maka seatbelt keng saken ampo helmet keng motor.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry014_spk009.wav,"Ing kaligtasan mumuna, parati. Agyang makuyad a pamaglakbe malyari yang maging mapanganib."
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry015_spk009.wav,"Ing pamanyulagpo masaya ya, lalu na keng mumunang besis. Ing pamag batyo keng awang makapagmulala ya."
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry016_spk009.wav,Wa! Makalawe ku mu keng awang inyang mumunang besis kung sinulapo.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry017_spk009.wav,Magagamit la reng tricycle keng pamaglakbe kareng malapit a lugar.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry018_spk009.wav,"Wa, lalu na kareng lugal a limitadu ing transportasyun."
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry019_spk009.wav,"Neng bengi, mabagal kaming magmaneho, makabuklat la reng sulu mi, at manatili kaming alertu."
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry020_spk009.wav,Mas masanting ing ligtas kesa keng magsisi. Ing pamagmaneho neng bengi malyari yang maging masakit.
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry001_spk010.wav,Masala at mapali ing aldo ngeni. Perpektu para keng pamagbisikleta o piknik.
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry002_spk010.wav,"Wa, masanting ing panaun ban lumwal at magsaya."
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry003_spk010.wav,Maralas kung magdalang payung nung mauran ing panaun uling ing biglang uran karaniwan ya mu keng lugar mi.
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry004_spk010.wav,"Neng masikan ing uran, manatili kami mu kilub at manalbe kareng patak ning uran keng bubungan."
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry005_spk010.wav,"Masikan ing angin nabengi, mesira la ding mapilan a sanga ning dutung!"
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry006_spk010.wav,Kekami rin! Deng bulung atyu la keng dalan.
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry007_spk010.wav,"Neng panaun ning kaleldo, ing dikut maging kayumanggi la ampo ing egana-gana maalikabuk la."
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry008_spk010.wav,"Wa, anyang ditak mu ing uran, adyang ing gabun lupa yang mapagal."
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry009_spk010.wav,"Napun, ating bagyu. Atin masikan a duldul ampo kildap keng mabilug a bengi."
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry010_spk010.wav,Balu ku! Ing banua makatakut ya pero metung yang bage a makapagmulala.
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry011_spk010.wav,Buri ku nung makananu yang mas marimla ing angin balang abak.
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry012_spk010.wav,"Lakwas na nung e pa matas ing aldo, presku ya."
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry013_spk010.wav,"King bale, magrecycle kaming bote ampong papel ban makasaup king kapaligiran."
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry014_spk010.wav,I kami man. Deng mangalating bage atin lang maragul a epektu.
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry015_spk010.wav,"Deng tau keni mananam lang dutung neng Labor Day, makasaup ya keng climate change."
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry016_spk010.wav,"Masanting yan. Ing dutung mamiye lang salilungan, a kailangan tamu tagana."
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry017_spk010.wav,Ing polusyun ibat kareng saken ampo pabrika kakatmuan ne ing angin ning makapinsalang gas.
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry018_spk010.wav,Mas malala ya kareng mangaragul a balen. Mas masakit mangisnawa minsan.
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry019_spk010.wav,"Malagad mu ing mamayun keni, pero magsane kaming safety drills."
data/Cleaned_Audio_Files/(010) Ellaine/cat04_entry020_spk010.wav,Maralas kaming mamulut basura ban makasaup keng pamaglingap keng kapaligiran.
data/Cleaned_Audio_Files/(010) Ellaine/cat05_entry001_spk010.wav,"Balang abak, mamangan kung nasi, pritung ebun, ampo mapaling tsokolati para keng almusal."
data/Cleaned_Audio_Files/(010) Ellaine/cat05_entry002_spk010.wav,"King pagtuan, maralas kung magdalang bakal ibat king bale kalupa ning arobu ampong gule."
data/Cleaned_Audio_Files/(010) Ellaine/cat05_entry003_spk010.wav,Aku rin. I ima ku parati yang magsadiang bakal para kaku.
data/Cleaned_Audio_Files/(010) Ellaine/cat05_entry004_spk010.wav,"Balang Byernis, ing pamilya ku mamangan kami king paboritu ming pipanganan para makapag-paynawa kayari ni makabang paruminggu."
data/Cleaned_Audio_Files/(010) Ellaine/cat05_entry005_spk010.wav,"Masaya ya ita. Makanyan mu naman ing gagawan mi, lalu na nung maging stressful ing obra."
data/Cleaned_Audio_Files/(010) Ellaine/cat05_entry006_spk010.wav,"Kareng espesyal a okasyun, maglutu kaming lechon, pancit, ampong kare-kare."
data/Cleaned_Audio_Files/(010) Ellaine/cat05_entry007_spk010.wav,"Misan, susubukan ku la deng bayung recipe kalupa ning pasta ampo sushi. Masaya ing mag experiment."
data/Cleaned_Audio_Files/(010) Ellaine/cat05_entry008_spk010.wav,Gagawan ku naman ita. Bayu ku pa mu abalu nung makananu yang gawan ing ramen.
data/Cleaned_Audio_Files/(010) Ellaine/cat05_entry009_spk010.wav,"At potang lulwal kami neng gatpanapun, pane kung pupunta kareng street food kalupa ning fish balls, kwek-kwek, o isaw."
data/Cleaned_Audio_Files/(010) Ellaine/cat05_entry010_spk010.wav,"Aku man. Mura la, manyaman la, at magpaganaka la kaku keng high school."
data/Cleaned_Audio_Files/(010) Ellaine/cat05_entry011_spk010.wav,Tiru na kung ma ku nung makananu maglutung sigang. Buri kung kakanan iti neng mauran.
data/Cleaned_Audio_Files/(010) Ellaine/cat05_entry012_spk010.wav,Alang maka agwanta keng pali ning silyo ning sigang potang makulimlim ya ing kilwal.
