file_path,transcription
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat11_entry013_spk023.m4a,Tuknang kapa mag-scroll tsaka ka makiramdam. Atin kung sabyang maulaga.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat11_entry014_spk023.m4a,"Ay, panupaya.  Makiramdam naku, nanu ya ing sabyan mu?"
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat11_entry015_spk023.m4a,"Malyaring bagalan me ing pamagasalita mu ban antindyan daka, ali ke mumunang lengguwahe ing Inglis."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat11_entry016_spk023.m4a,"Ah, uwa.. Bagalan kuna. Pasensya naka ne."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat11_entry017_spk023.m4a,"Paganaka mu kanaku a tugtugan ko deng tanaman bukas abak, pota langi no naman."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat11_entry018_spk023.m4a,Alang problema. Mumunang sabyan ku keka ita kinabukasan
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat11_entry019_spk023.m4a,"Sabyan mu ing tutu kanaku, mas buri kung damdaman direkta ing tutu."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat11_entry020_spk023.m4a,"Respetwan ku ita, ala kung sasalikut keka."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry001_spk023.m4a,Inalben ke ing pamag albug naning aldo keng gulut na ning bunduk
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry002_spk023.m4a,Kasanting daramdaman. Sana ikit ke mu naman.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry003_spk023.m4a,Mabagal kung linakad pasibayu keng kwartung letratuan. Balang pinta balamu metung yang istorya
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry004_spk023.m4a,Buri ke istung magsalita ya ing sining nang anti ita.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry005_spk023.m4a,"Lupa yang abandunadu ing baleng ayta, atin neng tanaman keng pader, alikabuk gyang nokarin"
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry006_spk023.m4a,Balamu mekalingwan yang pilang banwa
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry007_spk023.m4a,"Kala-kalake ka keng basung ayan,i bat yapa kang apu ku iyan."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry008_spk023.m4a,E ka mikakunu. Tatalnan keng masalese.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry009_spk023.m4a,Ikit ko deng lumang letratrung akalingwan kuna.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry010_spk023.m4a,Makananu kalalam naka tiran ning memorya.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry011_spk023.m4a,"Inyang dinatang ne ing uran, tinikdo kumu keta."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry012_spk023.m4a,"Ing bawu na ning uran, parati nakung babalik keng kakung kayanakan."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry013_spk023.m4a,"Asna kasikan ing boses na, kabang babasan ne ing sulat."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry014_spk023.m4a,Mabayat siguru ing panamdaman na nita.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry015_spk023.m4a,"Masalusu kung milayi, ditak namu e dana agyu deng bitis ku."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry016_spk023.m4a,"Kayi ali ka tinuknang, sikan ning lub ita."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry017_spk023.m4a,"Anyang magkanta ya, ya mu ing ikit naning mata ku."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry018_spk023.m4a,Apin yan tutung panamdaman ning tutung prisensya.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry019_spk023.m4a,"Atyu ku king gilid na ning entabladu, mag nerbyus oneng makasadya ku"
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat13_entry020_spk023.m4a,Oneng tinakbang kapa mu rin payarap.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry001_spk023.m4a,Komusta na ka ngeni?
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry002_spk023.m4a,Mayap naku man.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry003_spk023.m4a,Katsura mu.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry004_spk023.m4a,Maranup ku.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry005_spk023.m4a,Nokarin ka?
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry006_spk023.m4a,Atyu ku keng dalan.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry007_spk023.m4a,Nanung pisabyan tamu?
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry008_spk023.m4a,Panupaya
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry009_spk023.m4a,Mangan tana.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry010_spk023.m4a,Matsura ing panaun.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry011_spk023.m4a,Mayap a aldo!
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry012_spk023.m4a,Dakal a salamat!
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry013_spk023.m4a,Lupa kang malagu ngeni.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry014_spk023.m4a,Manaya ka saguli.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry015_spk023.m4a,Alang nanu man!
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry016_spk023.m4a,Biru mu.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry017_spk023.m4a,Awsan da ka pota.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry018_spk023.m4a,Masaya ku ngeni.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry019_spk023.m4a,Maralas mukung apapakayli.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry020_spk023.m4a,Kagigising ku pa.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry021_spk023.m4a,Dakal ku gawan ngening aldo.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry022_spk023.m4a,Nukarin ka ibat?
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry023_spk023.m4a,Mako naka ken.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry024_spk023.m4a,Nanu nang oras?
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry025_spk023.m4a,Lukluk naka keta.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry026_spk023.m4a,Tikdo kang masalese.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry027_spk023.m4a,Nanung gagawan mu?
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry028_spk023.m4a,"Munta tamu keta,"
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry029_spk023.m4a,Ita mu.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry030_spk023.m4a,Kaluguran daka.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry031_spk023.m4a,Balamu alang migaganaka keka
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry032_spk023.m4a,Mayap a abak!
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry033_spk023.m4a,Mayap a gatpanapun!
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry034_spk023.m4a,Mayap a bengi!
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry035_spk023.m4a,Tipa ku.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry036_spk023.m4a,Manik ku.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry037_spk023.m4a,Mag dane kung kayli
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry038_spk023.m4a,Mag dane kung wanan.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry039_spk023.m4a,Mako tana.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(023) Cecilia\cat15_entry040_spk023.m4a,Lagwa mu.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry001_spk025.m4a,"Migigising kung ala sais ning abak, umpisan ke abak kung atyat ke ing katawan ku, lawen ke ing cellphone ku."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry002_spk025.m4a,Karanun naman. Magkasakit kang migigising neng abak aldo-aldo?
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry003_spk025.m4a,"Ali naman, mesane naku. Kaybat, daretsu naku banyu ban mandilu."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry004_spk025.m4a,"Maralas keng  nanamnaman ing oras ku balang abak, lakwas na neng sabadu, at duminggu."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry005_spk025.m4a,"E daka sisyan, panga alas syete y medya ning abak mamako naku ban e ku matawli king mumuna kung klasi."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry006_spk025.m4a,"Masanting ya ita. Yaku kasi maralas kung mamaligwa, mamangan ka neng bayu ka mako?"
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry007_spk025.m4a,"Wa, magsadya ya i ima kung nasi, ebun ampong batirul kabang gagayak kami."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry008_spk025.m4a,"Masanting yang daramdaman ita, deng abak kunaman medyu magulu la, nengkayi, e naku mamangan almusal."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry009_spk025.m4a,"Ing atsi ku ampo yaku, sabe kaming mamangan bayu kami mako bale."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry010_spk025.m4a,Makapasno ita. Lalakaran miyang koya ku ing papunta eskuwela.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry011_spk025.m4a,"Parewu tamu, nang kasanting istung atin kang abe maglakad, lalu na neng abak."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry012_spk025.m4a,"Wapen, istung atsu naku eskuwela, parewu yamu ing iskedyul: inglis, math ampo PE."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry013_spk025.m4a,"Yaku man, kayi kayari naning klasi ku, muli naku ban magpaynawa, kayari nanita magrebyu ku kayi gawan ko deng katuldwanan ku."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry014_spk025.m4a,"Madisiplina ka, susubukan ku naman magaral, pero malilibang ku."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry015_spk025.m4a,"Ikwa daka keta, kayari manigaral. Sosopan ke i ma ku keng apunan"
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry016_spk025.m4a,"Keng bale mi naman, sabe-sabe kamin ngan mamangan."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry017_spk025.m4a,"Parewu kekami, ini ing metung a peka paburitu kung keng aldo."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry018_spk025.m4a,Kaybat apunan? Atin ka pang oras para kekang sarili?
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry019_spk025.m4a,"Ditak. mamasa kung libru, manalbe, o mamyalung ku kayabe deng kaluguran ku online."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat01_entry020_spk025.m4a,"Masanting ya ing aldo mu ah, subukan keng tukyan ing rutina mu."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry001_spk025.m4a,Mayap a abak! Aku y [name]. Makuswelu kung mikit-ikit tamu kening kekatang balayan.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry002_spk025.m4a,Mayap a abak! Matula kung akilala daka. Bayu ka ba keni?
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry003_spk025.m4a,"Wa, kalilipat ku pa mu keting kasumangid bale. Aisip kung dapat magumpisa kung magpakilala kareng taung maralas ku kanyang akakit."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry004_spk025.m4a,Masanting yang ideya yan. Deng tau keti maganaka la.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry005_spk025.m4a,"Susubukan kung tumiman, lumawe karing mata da, ampon mangutang nung makananu ya ing aldo ning metung a tau nung akit ke keng mumunang besis."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry006_spk025.m4a,"At ing magalang a pamanatu keng metung a tau, kalupa ning pamangamanung ""Mayap a gatpanapun"" potang lulub la keng kwartu."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry007_spk025.m4a,"Gyang aku! Nung atin kung bisita, sisiguraduan kung saganan ku la keng pasbul at dinan kung nanu mang inuman o kanan."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry008_spk025.m4a,Masanting yan. Makanyan ku naman gagawan. Abse ke mu naman ing  “salamat” kaybat keng akilala ing metung a tau.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry009_spk025.m4a,"Tutu pin, lakwas na kareng mas pormal a sitwasyun, kalupa da reng pamitipun. Gagamit ka namang pormal a pamag mananu?"
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry010_spk025.m4a,"Wa. King propesyunal a lugal, mas buri kung sasabyan ing “Mayap a abak, Sir’ o kaya naman “Mayap a gatpanapun, Ma’am.”"
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry011_spk025.m4a,"Tutu pin. Potang magpakilala ku keng metung a pamitipun, malino kung sasabyan ing lagyu ku ampon pamalino ku ing kanakung tungkulan o bakit atyu ku karin."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry012_spk025.m4a,"At king eskwela naman, maralas ku lang atwan deng mestra ku balang abak. Iti ing paralan ku para ipakit ing respetu."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry013_spk025.m4a,Masanting ita! At nanu ing gagawan mu nung akalingwan me ing lagyu ning metung a tau kaybat meng akatagmu?
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry014_spk025.m4a,Ing tutu mu? Kutnangan ku la mung pasibayu. Kaybat subukan kung ganakan keng tutuking panaun.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry015_spk025.m4a,Misan pakilala ku la reng kakaluguran ku keng metung at metung kareng pamitipun ban lakwas lang maging komportabli. Gagawan mu naman ita?
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry016_spk025.m4a,"Wa. At nung masalese ing pamipakilala, keraklan mililibe keng numeru ning teleponu o social media handles ban manatili kung makipag-ugnayan."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry017_spk025.m4a,"Mayap yan! Kayi pala, neng manatu ka kareng matwa keng pamilya mu, atin kang gagawang aliwa?"
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry018_spk025.m4a,"Wa, tiru da kung dukung ditak o siklod neng mamye galang kareng makatua, lalu na kareng reunion o neng holidays."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry019_spk025.m4a,Aku man. Metung yang simpleng bage ban plato ing respetu. Parati ku la namang kukomustan reng pengari da reng kakaluguran ku neng mamasyal ku karela.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat02_entry020_spk025.m4a,Masaya kung makitalamitam keka. Malaus ka keti king balayan!
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry001_spk025.m4a,"Ing pamilya ku malapit kami king metung at metung. Agyang atin kami ngan gagawan, siguraduan ming atin kaming oras ban abe-abe kaming mangan apunan."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry002_spk025.m4a,"Ikami mu naman. Agyang makananu ya kagulu ing aldo, lukluk kami ngan at mangamanu kabang mamangan apunan."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry003_spk025.m4a,"Atin kung adwang kapatad a lalaki at metung a babai, mipapate kami misan dapot potang atin linwal a seryusung bage, saupan mi ya ing balang metung."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry004_spk025.m4a,"Gyang aku. Atin kung atlung kapatad at mipapate kami misan. Dapot nung ating importanti, parati kaming atyu para keng balang metung."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry005_spk025.m4a,"At deng pengari ku, miyasawa nalang dakal a banwa at angga man ngeni mikalugud la pa. Mag-movie date la pa rin."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry006_spk025.m4a,"Para kaku, ing weekend ing paborito ku. Papasyalan mi la reng apu ku, at mitipun la reng buung pamilya mi. Menasa atin pamangan, tula, ampon kwentuan."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry007_spk025.m4a,"Oh, parehu tamu! Deng pamitipun mi masigla dapot masaya. Deng mapilan kareng makatulang istorya lulwal la kanita."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry008_spk025.m4a,Ala nang masanting pa nung ganakan itang panaung milabas at mipapangayli keng mabilug a bengi.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry009_spk025.m4a,"Meragul kung malapit kareng pisan ku. Kalupa ming mikakapatad a mipamuklat sikretu, mamialung, at miyabe-abe pagselebran ing aldo ning kebaitan."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry010_spk025.m4a,Ikami naman mu makanyan kami. Deng pinsan ku ampong aku atin kaming pamiyabe a anting  mikakaluguran kami kesa keng kamag-anak.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry011_spk025.m4a,"Neng atin kung panamdaman a malungkut o e ku siguradu, pupuntalan ke i ima ku. Ing kayang payul parati yang makasaup kanaku ban sumanting ing pakiramdam ku."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry012_spk025.m4a,Gyang aku. Deng amanu nang ima ku parati lang kailangan kung damdaman. Balamu balu na.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry013_spk025.m4a,Parati ming sisikapan a makipag-ugnayan kareng kamag-anak a marayu. Agyang makuyad mung awus dakal ya kabaldugan.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry014_spk025.m4a,Masanting a galo ita. Maralas kaming makipag-video call ban manatili ing pamiyabe mi.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry015_spk025.m4a,I tatang ku metung ya kareng role model ku. Dakal ya tiru kaku tungkul keng pamagsumikap at pamagkumbaba.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry016_spk025.m4a,"Ing kanaku mu rin. Deng aral na keng bie menatili la kaku, lalu na patungkul ban maging maganaka ampon responsabli."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry017_spk025.m4a,"Potang sobrang stress ku, ing atsi ku maralas nang apansinan. E ya mu magsalita, gawa naku mung tsa o nanu man."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry018_spk025.m4a,Makanyan ya naman ing koya ku. Tahimik ya mung lukluk king siping ku  nung kailangan ku.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry019_spk025.m4a,"Ing tutu man ing pamilya ku ing meging maragul a parte nung ninu ku ngeni, nung makananu kung pakiyabayan deng aliwa, at nung makananu kung resolban ing problema."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(025) Trisky\cat03_entry020_spk025.m4a,"Agyang ali kami maralas mikakasundu, balu ku agyu ku lang asahan."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry001_spk009.m4a,Masala at mapali ing aldo ngeni. Perpektu para keng pamagbisikleta o piknik.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry002_spk009.m4a,"Wa, masanting ing panaun ban lumwal at magsaya."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry003_spk009.m4a,Maralas kung magdalang payung nung mauran ing panaun uling ing biglang uran karaniwan ya mu keng lugar mi.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry004_spk009.m4a,"Neng masikan ing uran, manatili kami mu kilub at manalbe kareng patak ning uran keng bubungan."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry005_spk009.m4a,"Masikan ing angin nabengi, mesira la ding mapilan a sanga ning dutung!"
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry006_spk009.m4a,Kekami rin! Deng bulung atyu la keng dalan.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry007_spk009.m4a,"Neng panaun ning kaleldo, ing dikut maging kayumanggi la ampo ing egana-gana maalikabuk la."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry008_spk009.m4a,"Wa, anyang ditak mu ing uran, adyang ing gabun lupa yang mapagal."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry009_spk009.m4a,"Napun, ating bagyu. Atin masikan a duldul ampo kildap keng mabilug a bengi."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry010_spk009.m4a,Balu ku! Ing banua makatakut ya pero metung yang bage a makapagmulala.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry011_spk009.m4a,Buri ku nung makananu yang mas marimla ing angin balang abak.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry012_spk009.m4a,"Lakwas na nung e pa matas ing aldo, presku ya."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry013_spk009.m4a,"King bale, magrecycle kaming bote ampong papel ban makasaup king kapaligiran."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry014_spk009.m4a,I kami man. Deng mangalating bage atin lang maragul a epektu.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry015_spk009.m4a,"Deng tau keni mananam lang dutung neng Labor Day, makasaup ya keng climate change."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry016_spk009.m4a,"Masanting yan. Ing dutung mamiye lang salilungan, a kailangan tamu tagana."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry017_spk009.m4a,Ing polusyun ibat kareng saken ampo pabrika kakatmuan ne ing angin ning makapinsalang gas.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry018_spk009.m4a,Mas malala ya kareng mangaragul a balen. Mas masakit mangisnawa minsan.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry019_spk009.m4a,"Malagad mu ing mamayun keni, pero magsane kaming safety drills."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat04_entry020_spk009.m4a,Maralas kaming mamulut basura ban makasaup keng pamaglingap keng kapaligiran.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat05_entry001_spk009.m4a,"Balang abak, mamangan kung nasi, pritung ebun, ampo mapaling tsokolati para keng almusal."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat05_entry002_spk009.m4a,"King pagtuan, maralas kung magdalang bakal ibat king bale kalupa ning arobu ampong gule."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat05_entry003_spk009.m4a,Aku rin. I ima ku parati yang magsadiang bakal para kaku.
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat05_entry004_spk009.m4a,"Balang Byernis, ing pamilya ku mamangan kami king paboritu ming pipanganan para makapag-paynawa kayari ni makabang paruminggu."
D:\Github\Project\Pamagsalin_Model_Training\data\Audio_Files\(009) Antonio\cat05_entry005_spk009.m4a,"Masaya ya ita. Makanyan mu naman ing gagawan mi, lalu na nung maging stressful ing obra."
