file_path,transcription
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry004_spk003.m4a,"Uwa, siguraduan kung maka sara ya, salamat keng paganaka"
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry005_spk003.m4a,Malyari mukung sopan ipanik deng bag areni? Milalu la kasi mabayat para kanaku.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry006_spk003.m4a,Alang problema. Ibwat ko deng aliwa ban mas maligwa keka.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry007_spk003.m4a,Malyari meng i-email ing report kanaku bayu miras alas singku? Bantang a-review ke pa bayu ing pulung.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry008_spk003.m4a,"Awa sige, ibie ke keka bayu ita. Sana makasaup ya keka king pulung."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry009_spk003.m4a,"Panayan muku keng arap, kwanan kemu ing jacket ku kayi lumwal nku."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry010_spk003.m4a,"E ka mamaligwa, panenayan daka keni"
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry011_spk003.m4a,Malyari meng palino pasibayu ing sinabi mu? Ali ke kasi ikwa nung nanung buri mung sabyan.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry012_spk003.m4a,O sige. Sabyan keng mas malino keka ngeni
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry013_spk003.m4a,Tuknang kapa mag-scroll tsaka ka makiramdam. Atin kung sabyang maulaga.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry014_spk003.m4a,"Ay, panupaya.  Makiramdam naku, nanu ya ing sabyan mu?"
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry015_spk003.m4a,"Malyaring bagalan me ing pamagasalita mu ban antindyan daka, ali ke mumunang lengguwahe ing Inglis."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry016_spk003.m4a,"Ah, uwa.. Bagalan kuna. Pasensya naka ne."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry017_spk003.m4a,"Paganaka mu kanaku a tugtugan ko deng tanaman bukas abak, pota langi no naman."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry018_spk003.m4a,Alang problema. Mumunang sabyan ku keka ita kinabukasan
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry019_spk003.m4a,"Sabyan mu ing tutu kanaku, mas buri kung damdaman direkta ing tutu."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat11_entry020_spk003.m4a,"Respetwan ku ita, ala kung sasalikut keka."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry001_spk003.m4a,Pasalamat ku king dakal a suportang tinggap ku kabang daralan kung masakit a panaun.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry002_spk003.m4a,"Inarap meng masalese, akakit ke."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry003_spk003.m4a,"Ing pelikulang ayta, e ke asahan, ginaga ku pin."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry004_spk003.m4a,"Yaku man, lakwas yang malungkut pala ita keng asahan ku."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry005_spk003.m4a,Mabubusit ku ustung deng aliwang tau e la makiramdam bayu la salangsang.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry006_spk003.m4a,"Ayntindyan daka, dakal bisang magsalita pero ditak la mu ding bisang makiramdam."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry007_spk003.m4a,Neng ka sigasig keng pamanyaup keng kapaligiran.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry008_spk003.m4a,Tatalangan ke ing dedikasyun na.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry009_spk003.m4a,"Kakarug ku bayu ing interbyu, oneng masalese neman"
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry010_spk003.m4a,Ikit mo? Mas preparadu ka kesa keng inisip mu.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry011_spk003.m4a,Mababalisa ku tagana kareng mataung lugal.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry012_spk003.m4a,"Nung makanyan, magdatun tamu keng lugar a taimik, nung makasaup ita."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry013_spk003.m4a,Pagmaragul ku nung makananu kalawut ing disan mu.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry014_spk003.m4a,"Dakal a salamat, dakal yang  kabaldugan neng ibat ya keka."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry015_spk003.m4a,Mebigla ku keng balita. Mengaylangan kung oras ban i prosesu ita
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry016_spk003.m4a,"Kwanan mu ngan ing oras a kaylangan mu, ing pagprosesu mangaylangan ya namang oras."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry017_spk003.m4a,Lupa yang buysit oneng e ya bisang makisabi.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry018_spk003.m4a,"Siguru, kaylangan na pang magdili-dili."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry019_spk003.m4a,Isip ku balang metung dapat atin la pang pangadwang tsansa.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(003) Shiela\cat12_entry020_spk003.m4a,"Tutu, magbayu la deng tau, ampon mangalilangan yang oras ban sumulung."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry001_spk037.m4a,"Migigising kung ala sais ning abak, umpisan ke abak kung atyat ke ing katawan ku, lawen ke ing cellphone ku."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry002_spk037.m4a,Karanun naman. Magkasakit kang migigising neng abak aldo-aldo?
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry003_spk037.m4a,"Ali naman, mesane naku. Kaybat, daretsu naku banyu ban mandilu."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry004_spk037.m4a,"Maralas keng  nanamnaman ing oras ku balang abak, lakwas na neng sabadu, at duminggu."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry005_spk037.m4a,"E daka sisyan, panga alas syete y medya ning abak mamako naku ban e ku matawli king mumuna kung klasi."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry006_spk037.m4a,"Masanting ya ita. Yaku kasi maralas kung mamaligwa, mamangan ka neng bayu ka mako?"
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry007_spk037.m4a,"Wa, magsadya ya i ima kung nasi, ebun ampong batirul kabang gagayak kami."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry008_spk037.m4a,"Masanting yang daramdaman ita, deng abak kunaman medyu magulu la, nengkayi, e naku mamangan almusal."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry009_spk037.m4a,"Ing atsi ku ampo yaku, sabe kaming mamangan bayu kami mako bale."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry010_spk037.m4a,Makapasno ita. Lalakaran miyang koya ku ing papunta eskuwela.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry011_spk037.m4a,"Parewu tamu, nang kasanting istung atin kang abe maglakad, lalu na neng abak."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry012_spk037.m4a,"Wapen, istung atsu naku eskuwela, parewu yamu ing iskedyul: inglis, math ampo PE."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry013_spk037.m4a,"Yaku man, kayi kayari naning klasi ku, muli naku ban magpaynawa, kayari nanita magrebyu ku kayi gawan ko deng katuldwanan ku."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry014_spk037.m4a,"Madisiplina ka, susubukan ku naman magaral, pero malilibang ku."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry015_spk037.m4a,"Ikwa daka keta, kayari manigaral. Sosopan ke i ma ku keng apunan"
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry016_spk037.m4a,"Keng bale mi naman, sabe-sabe kamin ngan mamangan."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry017_spk037.m4a,"Parewu kekami, ini ing metung a peka paburitu kung keng aldo."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry018_spk037.m4a,Kaybat apunan? Atin ka pang oras para kekang sarili?
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry019_spk037.m4a,"Ditak. mamasa kung libru, manalbe, o mamyalung ku kayabe deng kaluguran ku online."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat01_entry020_spk037.m4a,"Masanting ya ing aldo mu ah, subukan keng tukyan ing rutina mu."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry001_spk037.m4a,Mayap a abak! Aku y [name]. Makuswelu kung mikit-ikit tamu kening kekatang balayan.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry002_spk037.m4a,Mayap a abak! Matula kung akilala daka. Bayu ka ba keni?
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry003_spk037.m4a,"Wa, kalilipat ku pa mu keting kasumangid bale. Aisip kung dapat magumpisa kung magpakilala kareng taung maralas ku kanyang akakit."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry004_spk037.m4a,Masanting yang ideya yan. Deng tau keti maganaka la.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry005_spk037.m4a,"Susubukan kung tumiman, lumawe karing mata da, ampon mangutang nung makananu ya ing aldo ning metung a tau nung akit ke keng mumunang besis."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry006_spk037.m4a,"At ing magalang a pamanatu keng metung a tau, kalupa ning pamangamanung ""Mayap a gatpanapun"" potang lulub la keng kwartu."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry007_spk037.m4a,"Gyang aku! Nung atin kung bisita, sisiguraduan kung saganan ku la keng pasbul at dinan kung nanu mang inuman o kanan."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry008_spk037.m4a,Masanting yan. Makanyan ku naman gagawan. Abse ke mu naman ing  “salamat” kaybat keng akilala ing metung a tau.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry009_spk037.m4a,"Tutu pin, lakwas na kareng mas pormal a sitwasyun, kalupa da reng pamitipun. Gagamit ka namang pormal a pamag mananu?"
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry010_spk037.m4a,"Wa. King propesyunal a lugal, mas buri kung sasabyan ing “Mayap a abak, Sir’ o kaya naman “Mayap a gatpanapun, Ma’am.”"
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry011_spk037.m4a,"Tutu pin. Potang magpakilala ku keng metung a pamitipun, malino kung sasabyan ing lagyu ku ampon pamalino ku ing kanakung tungkulan o bakit atyu ku karin."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry012_spk037.m4a,"At king eskwela naman, maralas ku lang atwan deng mestra ku balang abak. Iti ing paralan ku para ipakit ing respetu."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry013_spk037.m4a,Masanting ita! At nanu ing gagawan mu nung akalingwan me ing lagyu ning metung a tau kaybat meng akatagmu?
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry014_spk037.m4a,Ing tutu mu? Kutnangan ku la mung pasibayu. Kaybat subukan kung ganakan keng tutuking panaun.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry015_spk037.m4a,Misan pakilala ku la reng kakaluguran ku keng metung at metung kareng pamitipun ban lakwas lang maging komportabli. Gagawan mu naman ita?
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry016_spk037.m4a,"Wa. At nung masalese ing pamipakilala, keraklan mililibe keng numeru ning teleponu o social media handles ban manatili kung makipag-ugnayan."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry017_spk037.m4a,"Mayap yan! Kayi pala, neng manatu ka kareng matwa keng pamilya mu, atin kang gagawang aliwa?"
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry018_spk037.m4a,"Wa, tiru da kung dukung ditak o siklod neng mamye galang kareng makatua, lalu na kareng reunion o neng holidays."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry019_spk037.m4a,Aku man. Metung yang simpleng bage ban plato ing respetu. Parati ku la namang kukomustan reng pengari da reng kakaluguran ku neng mamasyal ku karela.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat02_entry020_spk037.m4a,Masaya kung makitalamitam keka. Malaus ka keti king balayan!
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry001_spk037.m4a,"Ing pamilya ku malapit kami king metung at metung. Agyang atin kami ngan gagawan, siguraduan ming atin kaming oras ban abe-abe kaming mangan apunan."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry002_spk037.m4a,"Ikami mu naman. Agyang makananu ya kagulu ing aldo, lukluk kami ngan at mangamanu kabang mamangan apunan."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry003_spk037.m4a,"Atin kung adwang kapatad a lalaki at metung a babai, mipapate kami misan dapot potang atin linwal a seryusung bage, saupan mi ya ing balang metung."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry004_spk037.m4a,"Gyang aku. Atin kung atlung kapatad at mipapate kami misan. Dapot nung ating importanti, parati kaming atyu para keng balang metung."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry005_spk037.m4a,"At deng pengari ku, miyasawa nalang dakal a banwa at angga man ngeni mikalugud la pa. Mag-movie date la pa rin."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry006_spk037.m4a,"Para kaku, ing weekend ing paborito ku. Papasyalan mi la reng apu ku, at mitipun la reng buung pamilya mi. Menasa atin pamangan, tula, ampon kwentuan."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry007_spk037.m4a,"Oh, parehu tamu! Deng pamitipun mi masigla dapot masaya. Deng mapilan kareng makatulang istorya lulwal la kanita."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry008_spk037.m4a,Ala nang masanting pa nung ganakan itang panaung milabas at mipapangayli keng mabilug a bengi.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry009_spk037.m4a,"Meragul kung malapit kareng pisan ku. Kalupa ming mikakapatad a mipamuklat sikretu, mamialung, at miyabe-abe pagselebran ing aldo ning kebaitan."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry010_spk037.m4a,Ikami naman mu makanyan kami. Deng pinsan ku ampong aku atin kaming pamiyabe a anting  mikakaluguran kami kesa keng kamag-anak.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry011_spk037.m4a,"Neng atin kung panamdaman a malungkut o e ku siguradu, pupuntalan ke i ima ku. Ing kayang payul parati yang makasaup kanaku ban sumanting ing pakiramdam ku."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry012_spk037.m4a,Gyang aku. Deng amanu nang ima ku parati lang kailangan kung damdaman. Balamu balu na.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry013_spk037.m4a,Parati ming sisikapan a makipag-ugnayan kareng kamag-anak a marayu. Agyang makuyad mung awus dakal ya kabaldugan.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry014_spk037.m4a,Masanting a galo ita. Maralas kaming makipag-video call ban manatili ing pamiyabe mi.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry015_spk037.m4a,I tatang ku metung ya kareng role model ku. Dakal ya tiru kaku tungkul keng pamagsumikap at pamagkumbaba.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry016_spk037.m4a,"Ing kanaku mu rin. Deng aral na keng bie menatili la kaku, lalu na patungkul ban maging maganaka ampon responsabli."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry017_spk037.m4a,"Potang sobrang stress ku, ing atsi ku maralas nang apansinan. E ya mu magsalita, gawa naku mung tsa o nanu man."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry018_spk037.m4a,Makanyan ya naman ing koya ku. Tahimik ya mung lukluk king siping ku  nung kailangan ku.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry019_spk037.m4a,"Ing tutu man ing pamilya ku ing meging maragul a parte nung ninu ku ngeni, nung makananu kung pakiyabayan deng aliwa, at nung makananu kung resolban ing problema."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(037) Shaina\cat03_entry020_spk037.m4a,"Agyang ali kami maralas mikakasundu, balu ku agyu ku lang asahan."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry001_spk008.m4a,Masala at mapali ing aldo ngeni. Perpektu para keng pamagbisikleta o piknik.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry002_spk008.m4a,"Wa, masanting ing panaun ban lumwal at magsaya."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry003_spk008.m4a,Maralas kung magdalang payung nung mauran ing panaun uling ing biglang uran karaniwan ya mu keng lugar mi.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry004_spk008.m4a,"Neng masikan ing uran, manatili kami mu kilub at manalbe kareng patak ning uran keng bubungan."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry005_spk008.m4a,"Masikan ing angin nabengi, mesira la ding mapilan a sanga ning dutung!"
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry006_spk008.m4a,Kekami rin! Deng bulung atyu la keng dalan.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry007_spk008.m4a,"Neng panaun ning kaleldo, ing dikut maging kayumanggi la ampo ing egana-gana maalikabuk la."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry008_spk008.m4a,"Wa, anyang ditak mu ing uran, adyang ing gabun lupa yang mapagal."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry009_spk008.m4a,"Napun, ating bagyu. Atin masikan a duldul ampo kildap keng mabilug a bengi."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry010_spk008.m4a,Balu ku! Ing banua makatakut ya pero metung yang bage a makapagmulala.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry011_spk008.m4a,Buri ku nung makananu yang mas marimla ing angin balang abak.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry012_spk008.m4a,"Lakwas na nung e pa matas ing aldo, presku ya."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry013_spk008.m4a,"King bale, magrecycle kaming bote ampong papel ban makasaup king kapaligiran."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry014_spk008.m4a,I kami man. Deng mangalating bage atin lang maragul a epektu.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry015_spk008.m4a,"Deng tau keni mananam lang dutung neng Labor Day, makasaup ya keng climate change."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry016_spk008.m4a,"Masanting yan. Ing dutung mamiye lang salilungan, a kailangan tamu tagana."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry017_spk008.m4a,Ing polusyun ibat kareng saken ampo pabrika kakatmuan ne ing angin ning makapinsalang gas.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry018_spk008.m4a,Mas malala ya kareng mangaragul a balen. Mas masakit mangisnawa minsan.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry019_spk008.m4a,"Malagad mu ing mamayun keni, pero magsane kaming safety drills."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat04_entry020_spk008.m4a,Maralas kaming mamulut basura ban makasaup keng pamaglingap keng kapaligiran.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat05_entry001_spk008.m4a,"Balang abak, mamangan kung nasi, pritung ebun, ampo mapaling tsokolati para keng almusal."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat05_entry002_spk008.m4a,"King pagtuan, maralas kung magdalang bakal ibat king bale kalupa ning arobu ampong gule."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat05_entry003_spk008.m4a,Aku rin. I ima ku parati yang magsadiang bakal para kaku.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat05_entry004_spk008.m4a,"Balang Byernis, ing pamilya ku mamangan kami king paboritu ming pipanganan para makapag-paynawa kayari ni makabang paruminggu."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat05_entry005_spk008.m4a,"Masaya ya ita. Makanyan mu naman ing gagawan mi, lalu na nung maging stressful ing obra."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat05_entry006_spk008.m4a,"Kareng espesyal a okasyun, maglutu kaming lechon, pancit, ampong kare-kare."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat05_entry007_spk008.m4a,"Misan, susubukan ku la deng bayung recipe kalupa ning pasta ampo sushi. Masaya ing mag experiment."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat05_entry008_spk008.m4a,Gagawan ku naman ita. Bayu ku pa mu abalu nung makananu yang gawan ing ramen.
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat05_entry009_spk008.m4a,"At potang lulwal kami neng gatpanapun, pane kung pupunta kareng street food kalupa ning fish balls, kwek-kwek, o isaw."
C:\Users\Angelica\Documents\GitHub\Pamagsalin_Model_Training\data\Audio_Files\(008) Gieal\cat05_entry010_spk008.m4a,"Aku man. Mura la, manyaman la, at magpaganaka la kaku keng high school."
